,T_outdoor,T_room,Q_solar,Q_internal,Q_hvac_cool,Q_hvac_heat,Q_hvac,Q_ghi,Q_load,Timestamp
17536.0,14.716666666666669,28.90925025290074,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:17:00
17537.0,14.7,28.916101185945962,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:18:00
17538.0,14.683333333333334,28.922741717751045,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:19:00
17539.0,14.666666666666668,28.929188800800837,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:20:00
17540.0,14.65,28.935456501310334,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:21:00
17541.0,14.633333333333333,28.941562985785136,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:22:00
17542.0,14.616666666666667,28.947527910750708,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:23:00
17543.0,14.600000000000001,28.95336940166615,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:24:00
17544.0,14.583333333333332,28.959102845918395,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:25:00
17545.0,14.566666666666668,28.96473030976012,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:26:00
17546.0,14.55,28.97025346898857,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:27:00
17547.0,14.533333333333333,28.975679520160142,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:28:00
17548.0,14.516666666666666,28.981018369198523,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:29:00
17549.0,14.5,28.986279789745886,0.0,3.8505352257373464,0.0,0.0,0.0,0.0,3.8505352257373464, 08/27  04:30:00
17550.0,14.483333333333336,28.993241452102136,0.0,3.9181028144582957,0.0,0.0,0.0,0.0,3.9181028144582957, 08/27  04:31:00
17551.0,14.466666666666669,29.001100743062068,0.0,3.9180904630268207,0.0,0.0,0.0,0.0,3.9180904630268207, 08/27  04:32:00
17552.0,14.45,29.00893906446504,0.0,3.9180748561048495,0.0,0.0,0.0,0.0,3.9180748561048495, 08/27  04:33:00
17553.0,14.433333333333334,29.016352097024395,0.0,3.918059471754001,0.0,0.0,0.0,0.0,3.918059471754001, 08/27  04:34:00
17554.0,14.416666666666668,29.02329144324917,0.0,3.9180458121634802,0.0,0.0,0.0,0.0,3.9180458121634802, 08/27  04:35:00
17555.0,14.4,29.029835139023476,0.0,3.91803402653045,0.0,0.0,0.0,0.0,3.91803402653045, 08/27  04:36:00
17556.0,14.383333333333333,29.036068973289485,0.0,3.9180237886884726,0.0,0.0,0.0,0.0,3.9180237886884726, 08/27  04:37:00
17557.0,14.366666666666667,29.04204829634663,0.0,3.9180147514479366,0.0,0.0,0.0,0.0,3.9180147514479366, 08/27  04:38:00
17558.0,14.35,28.937379431770374,0.0,3.9180066833777425,4.502111315845524,0.0,-4.502111315845524,0.0,-0.5841046324677817, 08/27  04:39:00
17559.0,14.333333333333332,28.8870316299513,0.0,3.9184109090257646,0.0,0.0,0.0,0.0,3.9184109090257646, 08/27  04:40:00
17560.0,14.316666666666668,28.89175584054821,0.0,3.9186105594093905,0.0,0.0,0.0,0.0,3.9186105594093905, 08/27  04:41:00
17561.0,14.3,28.919721759320456,0.0,3.9186041779466514,0.0,0.0,0.0,0.0,3.9186041779466514, 08/27  04:42:00
17562.0,14.283333333333333,28.95014646490533,0.0,3.918510968956591,0.0,0.0,0.0,0.0,3.918510968956591, 08/27  04:43:00
17563.0,14.266666666666666,28.97591290823617,0.0,3.918408869281906,0.0,0.0,0.0,0.0,3.918408869281906, 08/27  04:44:00
17564.0,14.25,28.996703688522945,0.0,3.918324658469909,0.0,0.0,0.0,0.0,3.918324658469909, 08/27  04:45:00
17565.0,14.233333333333336,29.013935915327,0.0,3.9182595278469425,0.0,0.0,0.0,0.0,3.9182595278469425, 08/27  04:46:00
17566.0,14.216666666666669,29.028787855981122,0.0,3.9182082674489815,0.0,0.0,0.0,0.0,3.9182082674489815, 08/27  04:47:00
17567.0,14.2,28.93090623682953,0.0,3.9181664256665316,4.49297487257147,0.0,-4.49297487257147,0.0,-0.5748084469049388, 08/27  04:48:00
17568.0,14.183333333333334,28.8861037488807,0.0,3.9185430617503987,0.0,0.0,0.0,0.0,3.9185430617503987, 08/27  04:49:00
17569.0,14.166666666666668,28.895487714592925,0.0,3.918722308391033,0.0,0.0,0.0,0.0,3.918722308391033, 08/27  04:50:00
17570.0,14.15,28.927419107253765,0.0,3.9187005076254002,0.0,0.0,0.0,0.0,3.9187005076254002, 08/27  04:51:00
17571.0,14.133333333333333,28.961198789351197,0.0,3.9185947162145625,0.0,0.0,0.0,0.0,3.9185947162145625, 08/27  04:52:00
17572.0,14.116666666666667,28.989799295076175,0.0,3.9184818294729777,0.0,0.0,0.0,0.0,3.9184818294729777, 08/27  04:53:00
17573.0,14.1,29.012989850692,0.0,3.918388272611476,0.0,0.0,0.0,0.0,3.918388272611476, 08/27  04:54:00
17574.0,14.083333333333332,28.920842707155412,0.0,3.918315046649369,4.482593576601739,0.0,-4.482593576601739,0.0,-0.5642785299523703, 08/27  04:55:00
17575.0,14.066666666666668,28.880425493112458,0.0,3.918668673417278,0.0,0.0,0.0,0.0,3.918668673417278, 08/27  04:56:00
17576.0,14.05,28.89352232664681,0.0,3.9188317506762176,0.0,0.0,0.0,0.0,3.9188317506762176, 08/27  04:57:00
17577.0,14.033333333333333,28.928766599207044,0.0,3.918797589010018,0.0,0.0,0.0,0.0,3.918797589010018, 08/27  04:58:00
17578.0,14.016666666666666,28.965535842549265,0.0,3.918681159910917,0.0,0.0,0.0,0.0,3.918681159910917, 08/27  04:59:00
17579.0,14.0,28.996800427215987,0.0,3.9185586010059033,0.0,0.0,0.0,0.0,3.9185586010059033, 08/27  05:00:00
17580.0,14.0,29.04038429401457,0.0,4.502045648607968,0.0,0.0,0.0,0.0,4.502045648607968, 08/27  05:01:00
17581.0,14.0,28.055706665887442,0.0,4.501901397971764,53.000114564281134,0.0,-53.000114564281134,0.0,-48.49821316630937, 08/27  05:02:00
17582.0,14.0,26.46702247552263,0.0,4.506513613926957,54.82312496635068,0.0,-54.82312496635068,0.0,-50.31661135242373, 08/27  05:03:00
17583.0,14.0,25.113194741424824,0.0,4.513047551139007,4.921150889793716,0.0,-4.921150889793716,0.0,-0.40810333865470927, 08/27  05:04:00
17584.0,14.0,24.559558034035646,0.0,4.515025282886005,10.20310267700858,0.0,-10.20310267700858,0.0,-5.688077394122575, 08/27  05:05:00
17585.0,14.0,24.885803302904527,0.0,4.514454454598087,0.0,0.0,0.0,0.0,4.514454454598087, 08/27  05:06:00
17586.0,14.0,24.81186181173277,0.0,4.512438389459542,43.18204360980011,0.0,-43.18204360980011,0.0,-38.66960522034057, 08/27  05:07:00
17587.0,14.0,24.545444540767132,0.0,4.513594857295983,14.597169413699786,0.0,-14.597169413699786,0.0,-10.083574556403804, 08/27  05:08:00
17588.0,14.0,24.823985633908695,0.0,4.514413260553008,0.0,0.0,0.0,0.0,4.514413260553008, 08/27  05:09:00
17589.0,14.0,24.692056264305066,0.0,4.513345891378061,37.52933734306999,0.0,-37.52933734306999,0.0,-33.01599145169193, 08/27  05:10:00
17590.0,14.0,24.537214452215355,0.0,4.514259239087557,10.692376991922997,0.0,-10.692376991922997,0.0,-6.17811775283544, 08/27  05:11:00
17591.0,14.000000000000002,24.88079047863981,0.0,4.514436599805917,0.0,0.0,0.0,0.0,4.514436599805917, 08/27  05:12:00
17592.0,14.0,24.749747639337656,0.0,4.513066718513338,40.20071723786504,0.0,-40.20071723786504,0.0,-35.687650519351706, 08/27  05:13:00
17593.0,14.0,24.539794912174298,0.0,4.514183185569477,9.138654170193272,0.0,-9.138654170193272,0.0,-4.624470984623795, 08/27  05:14:00
17594.0,14.0,24.845832138297144,0.0,4.514435645410934,0.0,0.0,0.0,0.0,4.514435645410934, 08/27  05:15:00
17595.0,14.0,24.706538214615165,0.0,4.513096188498728,39.658155428401145,0.0,-39.658155428401145,0.0,-35.145059239902416, 08/27  05:16:00
17596.0,14.0,24.537313317460427,0.0,4.514192417230782,8.988619705437415,0.0,-8.988619705437415,0.0,-4.474427288206633, 08/27  05:17:00
17597.0,14.0,24.862305853767705,0.0,4.514435959230116,0.0,0.0,0.0,0.0,4.514435959230116, 08/27  05:18:00
17598.0,14.0,24.71947486849013,0.0,4.513113542996351,39.161101286254095,0.0,-39.161101286254095,0.0,-34.647987743257744, 08/27  05:19:00
17599.0,14.0,24.53772840924076,0.0,4.514200032850454,8.766044139124423,0.0,-8.766044139124423,0.0,-4.251844106273969, 08/27  05:20:00
17600.0,14.0,24.851286859530248,0.0,4.51443621615621,0.0,0.0,0.0,0.0,4.51443621615621, 08/27  05:21:00
17601.0,14.0,24.710834360846487,0.0,4.5131283282014305,38.67812140809976,0.0,-38.67812140809976,0.0,-34.16499307989833, 08/27  05:22:00
17602.0,14.0,24.537287254951277,0.0,4.514202467013528,8.641389213160384,0.0,-8.641389213160384,0.0,-4.127186746146855, 08/27  05:23:00
17603.0,14.0,24.850512991813662,0.0,4.514436332300941,0.0,0.0,0.0,0.0,4.514436332300941, 08/27  05:24:00
17604.0,14.0,24.713820087981034,0.0,4.51314506217136,38.179369381552604,0.0,-38.179369381552604,0.0,-33.66622431938124, 08/27  05:25:00
17605.0,14.0,24.537379892628312,0.0,4.514204928897785,8.546000594061487,0.0,-8.546000594061487,0.0,-4.031795665163703, 08/27  05:26:00
17606.0,14.0,24.8442159708259,0.0,4.514436423039909,0.0,0.0,0.0,0.0,4.514436423039909, 08/27  05:27:00
17607.0,14.0,24.711297359708052,0.90852157513817,4.513160795437284,37.87685700716762,0.0,-37.87685700716762,0.90852157513817,-33.363696211730336, 08/27  05:28:00
17608.0,14.0,24.53725429833082,0.907170936513071,4.514205019171624,8.715466366105607,0.0,-8.715466366105607,0.907170936513071,-4.2012613469339835, 08/27  05:29:00
17609.0,14.0,24.841763768227562,0.9052287288656067,4.514436335314666,0.0,0.0,0.0,0.9052287288656067,4.514436335314666, 08/27  05:30:00
17610.0,14.0,24.712507094769343,1.0079686026443717,4.620186263530805,37.90185192206596,0.0,-37.90185192206596,1.0079686026443717,-33.281665658535154, 08/27  05:31:00
17611.0,14.0,24.537372879032226,1.142845197192882,4.622271979193573,8.825307031976267,0.0,-8.825307031976267,1.142845197192882,-4.2030350527826945, 08/27  05:32:00
17612.0,14.0,24.842352025842914,1.2378080790552692,4.6227412818978415,0.0,0.0,0.0,1.2378080790552692,4.6227412818978415, 08/27  05:33:00
17613.0,14.0,24.711834301907995,1.3300588265455802,4.620172419433133,37.975718025352016,0.0,-37.975718025352016,1.3300588265455802,-33.355545605918884, 08/27  05:34:00
17614.0,14.0,24.53728154488306,1.413594162322151,4.622268018742431,8.73913259117434,0.0,-8.73913259117434,1.413594162322151,-4.116864572431909, 08/27  05:35:00
17615.0,14.0,24.840178716418507,1.4912532792223947,4.622741298633425,0.0,0.0,0.0,1.4912532792223947,4.622741298633425, 08/27  05:36:00
17616.0,14.0,24.712509104728063,1.5636130601484768,4.620181248877776,37.81424201025881,0.0,-37.81424201025881,1.5636130601484768,-33.19406076138103, 08/27  05:37:00
17617.0,14.0,24.537297939954847,1.6311278780191476,4.593958210612486,8.691314685729015,0.0,-8.691314685729015,1.6311278780191476,-4.097356475116529, 08/27  05:38:00
17618.0,14.0,24.836826431796702,1.6941425983126648,4.5944341834697155,0.0,0.0,0.0,1.6941425983126648,4.5944341834697155, 08/27  05:39:00
17619.0,14.0,24.71196238877039,1.7529297477610468,4.591894831615432,37.51852659639618,0.0,-37.51852659639618,1.7529297477610468,-32.926631764780744, 08/27  05:40:00
17620.0,14.0,24.537265042310167,1.8077028713492511,4.593960217848459,8.69667635154112,0.0,-8.69667635154112,1.8077028713492511,-4.1027161336926605, 08/27  05:41:00
17621.0,14.0,24.83421298553935,1.7893231250576753,4.594434213764783,0.0,0.0,0.0,1.7893231250576753,4.594434213764783, 08/27  05:42:00
17622.0,14.0,24.71196454194183,1.8380450344229133,4.591908588790814,37.30151981011946,0.0,-37.30151981011946,1.8380450344229133,-32.70961122132864, 08/27  05:43:00
17623.0,14.0,24.537253559728192,1.8832225775463625,4.580496172624879,8.657967163694641,0.0,-8.657967163694641,1.8832225775463625,-4.077470991069762, 08/27  05:44:00
17624.0,14.0,24.83143160444557,1.9248700895254043,4.58097059763146,0.0,0.0,0.0,1.9248700895254043,4.58097059763146, 08/27  05:45:00
17625.0,14.0,24.71149475789931,1.9629894587401617,4.550154161229747,37.02174830154994,0.0,-37.02174830154994,1.9629894587401617,-32.47159414032019, 08/27  05:46:00
17626.0,14.0,24.537222926508143,1.9975837453325833,4.552191136995462,8.586609520853585,0.0,-8.586609520853585,1.9975837453325833,-4.034418383858124, 08/27  05:47:00
17627.0,14.0,24.82909510743364,2.0286524665672983,4.55266360051784,0.0,0.0,0.0,2.0286524665672983,4.55266360051784, 08/27  05:48:00
17628.0,14.0,24.711540399348348,2.056188777484805,4.5501746621689225,36.76287475484601,0.0,-36.76287475484601,2.056188777484805,-32.21270009267709, 08/27  05:49:00
17629.0,14.0,24.537217331490382,2.0801832575248826,4.552193368506027,8.587667042496799,0.0,-8.587667042496799,2.0801832575248826,-4.035473673990771, 08/27  05:50:00
17630.0,14.0,24.826743560410893,2.1006283318383603,4.552663639477328,0.0,0.0,0.0,2.1006283318383603,4.552663639477328, 08/27  05:51:00
17631.0,14.0,24.71133771193354,2.1175112594906413,4.5501872266939705,36.57082520239767,0.0,-36.57082520239767,2.1175112594906413,-32.0206379757037, 08/27  05:52:00
17632.0,14.0,24.53719787844452,2.130817978648408,4.523886374241942,8.522005396117724,0.0,-8.522005396117724,2.130817978648408,-3.998119021875781, 08/27  05:53:00
17633.0,14.0,24.82424322101438,2.140541959232203,4.510892952755214,0.0,0.0,0.0,2.140541959232203,4.510892952755214, 08/27  05:54:00
17634.0,14.0,24.710586972456756,2.1332792048530367,4.508442361748906,36.20606205696285,0.0,-36.20606205696285,2.1332792048530367,-31.697619695213945, 08/27  05:55:00
17635.0,14.0,24.537152318658965,2.1210342785082705,4.51042915238435,8.460049076668167,0.0,-8.460049076668167,2.1210342785082705,-3.949619924283817, 08/27  05:56:00
17636.0,14.0,24.822439505437927,2.1064375494005754,4.5108931362393685,0.0,0.0,0.0,2.1064375494005754,4.5108931362393685, 08/27  05:57:00
17637.0,14.0,24.710550036522868,2.08949241984642,4.508457476859397,35.97776875516914,0.0,-35.97776875516914,2.08949241984642,-31.46931127830974, 08/27  05:58:00
17638.0,14.0,24.537142503124542,2.070197956754319,4.510431446554868,8.412209504370267,0.0,-8.412209504370267,2.070197956754319,-3.901778057815399, 08/27  05:59:00
17639.0,14.0,24.820307019123316,2.048553329718192,4.510893226982415,0.0,0.0,0.0,2.048553329718192,4.510893226982415, 08/27  06:00:00
17640.0,14.083333333333332,24.7087116613791,2.0245676245913957,5.383857541151754,36.85899251460791,0.0,-36.85899251460791,2.0245676245913957,-31.475134973456157, 08/27  06:01:00
17641.0,14.166666666666666,24.537554229150047,1.9982358239218423,5.3723578587104965,9.489229876299506,0.0,-9.489229876299506,1.9982358239218423,-4.116872017589009, 08/27  06:02:00
17642.0,14.25,24.850293394544565,1.9695577928191792,5.372812603916974,0.0,0.0,0.0,1.9695577928191792,5.372812603916974, 08/27  06:03:00
17643.0,14.333333333333332,24.70979817330136,1.9385438420152874,5.370221765250895,38.44504769685646,0.0,-38.44504769685646,1.9385438420152874,-33.07482593160557, 08/27  06:04:00
17644.0,14.416666666666666,24.53725653287988,1.9051946572046423,5.372350542511102,8.746103690196234,0.0,-8.746103690196234,1.9051946572046423,-3.3737531476851323, 08/27  06:05:00
17645.0,14.5,24.853785935515987,1.8695110761236415,5.372813253310987,0.0,0.0,0.0,1.8695110761236415,5.372813253310987, 08/27  06:06:00
17646.0,14.583333333333334,24.71130229758272,1.8314940815463965,5.370202068782732,38.61787817338868,0.0,-38.61787817338868,1.8314940815463965,-33.24767610460595, 08/27  06:07:00
17647.0,14.666666666666666,24.53728950714956,1.7911557453717204,5.372348532159491,8.655549338913545,0.0,-8.655549338913545,1.7911557453717204,-3.2832008067540537, 08/27  06:08:00
17648.0,14.75,24.853009262725873,1.7484922560020506,5.372813310178409,0.0,0.0,0.0,1.7484922560020506,5.372813310178409, 08/27  06:09:00
17649.0,14.833333333333334,24.71088280834067,1.7035108731272255,5.370203881056125,38.58775998535253,0.0,-38.58775998535253,1.7035108731272255,-33.2175561042964, 08/27  06:10:00
17650.0,14.916666666666666,24.537268009520393,1.6562135745451,5.372348812181702,8.636065848624678,0.0,-8.636065848624678,1.6562135745451,-3.2637170364429764, 08/27  06:11:00
17651.0,15.000000000000002,24.8528905345705,1.6066140564788935,5.372813337954836,0.0,0.0,0.0,1.6066140564788935,5.372813337954836, 08/27  06:12:00
17652.0,15.083333333333334,24.711517515951158,1.554703210304176,5.37020877155203,38.52370629097693,0.0,-38.52370629097693,1.554703210304176,-33.1534975194249, 08/27  06:13:00
17653.0,15.166666666666666,24.537297198537786,1.500495245798447,5.372349779336857,8.618476328438865,0.0,-8.618476328438865,1.500495245798447,-3.2461265491020077, 08/27  06:14:00
17654.0,15.25,24.852143309434705,1.4439990583468416,5.37281337432813,0.0,0.0,0.0,1.4439990583468416,5.37281337432813, 08/27  06:15:00
17655.0,15.333333333333334,24.711521168283703,1.3877668842684374,5.370214587900716,38.44633470636952,0.0,-38.44633470636952,1.3877668842684374,-33.0761201184688, 08/27  06:16:00
17656.0,15.416666666666666,24.53729956428654,1.3866288645321536,5.372351105143044,8.605602335557698,0.0,-8.605602335557698,1.3866288645321536,-3.2332512304146546, 08/27  06:17:00
17657.0,15.5,24.851789113901987,1.4667076180591383,5.372813412969803,0.0,0.0,0.0,1.4667076180591383,5.372813412969803, 08/27  06:18:00
17658.0,15.583333333333332,24.712131221393044,1.6823003624547685,5.370214774672368,38.4866236776326,0.0,-38.4866236776326,1.6823003624547685,-33.11640890296023, 08/27  06:19:00
17659.0,15.666666666666668,24.53733449433004,1.8958066476921587,5.372348582607813,8.726622711984767,0.0,-8.726622711984767,1.8958066476921587,-3.354274129376954, 08/27  06:20:00
17660.0,15.75,24.851399791627934,2.107268216784353,5.372813233917741,0.0,0.0,0.0,2.107268216784353,5.372813233917741, 08/27  06:21:00
17661.0,15.833333333333332,24.713014698587557,2.3167715783849547,5.370190990064194,38.77677717168926,0.0,-38.77677717168926,2.3167715783849547,-33.406586181625066, 08/27  06:22:00
17662.0,15.916666666666668,24.537392643622,4.007678105192554,5.3723365681570465,9.117990898736418,0.0,-9.117990898736418,4.007678105192554,-3.745654330579371, 08/27  06:23:00
17663.0,16.0,24.852319922217653,7.208887976164509,5.372812606924514,0.0,0.0,0.0,7.208887976164509,5.372812606924514, 08/27  06:24:00
17664.0,16.083333333333332,24.71935196115393,10.441056834686023,5.370040128791898,41.11100907928894,0.0,-41.11100907928894,10.441056834686023,-35.74096895049704, 08/27  06:25:00
17665.0,16.166666666666668,24.53780117722442,13.703900177231928,5.372166316115815,13.043060195818516,0.0,-13.043060195818516,13.703900177231928,-7.6708938797027, 08/27  06:26:00
17666.0,16.25,24.853895518560865,16.99701554604941,5.3728040220173074,0.0,0.0,0.0,16.99701554604941,5.3728040220173074, 08/27  06:27:00
17667.0,16.333333333333336,24.731895267948993,20.32047532876869,5.369631834905191,41.556391134801395,0.0,-41.556391134801395,20.32047532876869,-36.1867592998962, 08/27  06:28:00
17668.0,16.416666666666664,24.538685166452808,21.91537998896589,5.371083716604224,24.26820365152914,0.0,-24.26820365152914,21.91537998896589,-18.897119934924916, 08/27  06:29:00
17669.0,16.5,24.850232092922077,22.16749245063048,5.37273487423393,0.0,0.0,0.0,22.16749245063048,5.37273487423393, 08/27  06:30:00
17670.0,16.583333333333336,24.73136350970396,22.2933558861793,5.634643137838488,41.838323096253156,0.0,-41.838323096253156,22.2933558861793,-36.20367995841467, 08/27  06:31:00
17671.0,16.666666666666664,24.538867207436198,22.41892878375703,5.6395786431689645,26.1191576446088,0.0,-26.1191576446088,22.41892878375703,-20.479579001439838, 08/27  06:32:00
17672.0,16.75,24.530305794735323,22.544190976484877,5.646000888543485,20.60215734801366,0.0,-20.60215734801366,22.544190976484877,-14.956156459470174, 08/27  06:33:00
17673.0,16.833333333333332,24.530015409420958,22.66912288609373,5.646349517074049,26.338151089255057,0.0,-26.338151089255057,22.66912288609373,-20.691801572181006, 08/27  06:34:00
17674.0,16.916666666666668,24.530000694777822,22.79370549201981,5.646365816801667,25.18945740942512,0.0,-25.18945740942512,22.79370549201981,-19.543091592623455, 08/27  06:35:00
17675.0,17.0,24.530000032860414,22.917920302723697,5.6463668793372035,25.299342464286035,0.0,-25.299342464286035,22.917920302723697,-19.65297558494883, 08/27  06:36:00
17676.0,17.083333333333332,24.530000001591127,23.041749329054877,5.646366940578542,25.48377337356043,0.0,-25.48377337356043,23.041749329054877,-19.83740643298189, 08/27  06:37:00
17677.0,17.166666666666668,24.530000000079546,23.16517505949778,5.646366944223256,25.651832796676167,0.0,-25.651832796676167,23.16517505949778,-20.00546585245291, 08/27  06:38:00
17678.0,17.25,24.530000000004115,23.288180437150825,5.646366944440549,25.813182215263414,0.0,-25.813182215263414,23.288180437150825,-20.166815270822866, 08/27  06:39:00
17679.0,17.333333333333332,24.530000000000232,23.410748838302084,5.646366944453592,25.9743064971073,0.0,-25.9743064971073,23.410748838302084,-20.327939552653707, 08/27  06:40:00
17680.0,17.416666666666668,24.530000000000022,23.532864052476263,5.646366944454377,26.134997223489812,0.0,-26.134997223489812,23.532864052476263,-20.488630279035434, 08/27  06:41:00
17681.0,17.5,24.53000000000001,23.65451026383871,5.646366944454426,26.29456759713631,0.0,-26.29456759713631,23.65451026383871,-20.648200652681886, 08/27  06:42:00
17682.0,17.583333333333336,24.530000000000012,23.775672033850938,5.64636694445443,26.453506905471134,0.0,-26.453506905471134,23.775672033850938,-20.807139961016702, 08/27  06:43:00
17683.0,17.666666666666664,24.53000000000001,23.89633428508124,5.64636694445443,26.609344183822085,0.0,-26.609344183822085,23.89633428508124,-20.962977239367653, 08/27  06:44:00
17684.0,17.75,24.53000000000001,24.016482286081093,5.64636694445443,26.763825404112275,0.0,-26.763825404112275,24.016482286081093,-21.117458459657847, 08/27  06:45:00
17685.0,17.833333333333336,24.53000000000001,24.13610163724525,5.64636694445443,26.91787228846678,0.0,-26.91787228846678,24.13610163724525,-21.271505344012347, 08/27  06:46:00
17686.0,17.916666666666664,24.53000000000001,24.239487417623355,5.64636694445443,27.066819073046346,0.0,-27.066819073046346,24.239487417623355,-21.42045212859192, 08/27  06:47:00
17687.0,18.0,24.530000000000012,24.358522085571632,5.64636694445443,27.219427362084826,0.0,-27.219427362084826,24.358522085571632,-21.573060417630394, 08/27  06:48:00
17688.0,18.083333333333332,24.53000000000001,24.47696338124667,5.64636694445443,27.372019444775077,0.0,-27.372019444775077,24.47696338124667,-21.72565250032065, 08/27  06:49:00
17689.0,18.166666666666668,24.53000000000001,24.594799450319492,5.64636694445443,27.52222292207035,0.0,-27.52222292207035,24.594799450319492,-21.87585597761592, 08/27  06:50:00
17690.0,18.25,24.53000000000001,24.7120186195307,5.64636694445443,27.671382787659237,0.0,-27.671382787659237,24.7120186195307,-22.025015843204805, 08/27  06:51:00
17691.0,18.333333333333336,24.530000000000012,24.828609394423474,5.64636694445443,27.820149164816396,0.0,-27.820149164816396,24.828609394423474,-22.173782220361964, 08/27  06:52:00
17692.0,18.416666666666664,24.53000000000001,24.94456045696801,5.64636694445443,27.968515375632116,0.0,-27.968515375632116,24.94456045696801,-22.322148431177688, 08/27  06:53:00
17693.0,18.5,24.53000000000001,25.059860663099634,5.64636694445443,28.116487678886354,0.0,-28.116487678886354,25.059860663099634,-22.470120734431923, 08/27  06:54:00
17694.0,18.583333333333332,24.53000000000001,25.174499040189335,5.64636694445443,28.26407285731098,0.0,-28.26407285731098,25.174499040189335,-22.61770591285655, 08/27  06:55:00
17695.0,18.666666666666668,24.53000000000001,25.288464784461482,5.64636694445443,28.409835000087284,0.0,-28.409835000087284,25.288464784461482,-22.763468055632856, 08/27  06:56:00
17696.0,18.75,24.53000000000001,25.40174725837012,5.64636694445443,28.55471044771871,0.0,-28.55471044771871,25.40174725837012,-22.908343503264277, 08/27  06:57:00
17697.0,18.833333333333332,24.53000000000001,25.514335987942957,5.64636694445443,28.69919923827679,0.0,-28.69919923827679,25.514335987942957,-23.052832293822362, 08/27  06:58:00
17698.0,18.916666666666668,24.53000000000001,25.626220660099236,5.64636694445443,28.8432876190632,0.0,-28.8432876190632,25.626220660099236,-23.19692067460877, 08/27  06:59:00
17699.0,19.0,24.530000000000012,25.737391119946814,5.64636694445443,28.986985401923736,0.0,-28.986985401923736,25.737391119946814,-23.340618457469304, 08/27  07:00:00
17700.0,19.066666666666666,24.53000000000001,25.84783736806022,6.5217509919574805,30.27761223707653,0.0,-30.27761223707653,25.84783736806022,-23.75586124511905, 08/27  07:01:00
17701.0,19.133333333333333,24.53000000000001,25.95754955774294,6.5217509919574805,30.51982337395253,0.0,-30.51982337395253,25.95754955774294,-23.99807238199505, 08/27  07:02:00
17702.0,19.2,24.53000000000001,26.0665179922726,6.5217509919574805,30.677621772612195,0.0,-30.677621772612195,26.0665179922726,-24.155870780654716, 08/27  07:03:00
17703.0,19.26666666666667,24.53000000000001,26.174733122130235,6.5217509919574805,30.834153868374106,0.0,-30.834153868374106,26.174733122130235,-24.312402876416627, 08/27  07:04:00
17704.0,19.333333333333332,24.53000000000001,26.282185542210843,6.5217509919574805,30.988089894750157,0.0,-30.988089894750157,26.282185542210843,-24.46633890279268, 08/27  07:05:00
17705.0,19.400000000000006,24.53000000000001,26.388865989014377,6.5217509919574805,31.140509014583824,0.0,-31.140509014583824,26.388865989014377,-24.618758022626345, 08/27  07:06:00
17706.0,19.466666666666665,24.53000000000001,26.49476533781411,6.5217509919574805,31.291906172435276,0.0,-31.291906172435276,26.49476533781411,-24.770155180477794, 08/27  07:07:00
17707.0,19.533333333333335,24.53000000000001,26.59987459979973,6.5217509919574805,31.4397739078103,0.0,-31.4397739078103,26.59987459979973,-24.918022915852816, 08/27  07:08:00
17708.0,19.6,24.53000000000001,26.70418491919187,6.5217509919574805,31.586039902186467,0.0,-31.586039902186467,26.70418491919187,-25.06428891022899, 08/27  07:09:00
17709.0,19.666666666666668,24.53000000000001,26.807687570324447,6.5217509919574805,31.73160231295975,0.0,-31.73160231295975,26.807687570324447,-25.20985132100227, 08/27  07:10:00
17710.0,19.733333333333334,24.53000000000001,26.910373954691856,6.5217509919574805,31.8765620144426,0.0,-31.8765620144426,26.910373954691856,-25.354811022485123, 08/27  07:11:00
17711.0,19.8,24.530000000000012,27.01223559795623,6.5217509919574805,32.02097951951918,0.0,-32.02097951951918,27.01223559795623,-25.499228527561698, 08/27  07:12:00
17712.0,19.866666666666667,24.53000000000001,27.11326414691219,6.5217509919574805,32.16486892306563,0.0,-32.16486892306563,27.11326414691219,-25.64311793110815, 08/27  07:13:00
17713.0,19.933333333333334,24.53000000000001,27.213451366404303,6.5217509919574805,32.30666923992847,0.0,-32.30666923992847,27.213451366404303,-25.784918247970985, 08/27  07:14:00
17714.0,20.0,24.530000000000012,27.31278913619443,6.5217509919574805,32.447399393730585,0.0,-32.447399393730585,27.31278913619443,-25.925648401773103, 08/27  07:15:00
